player_id,full_name,first_name,last_name,pitch_hand,season,games_pitched,total_innings_pitched,total_hits_allowed,total_runs_allowed,total_earned_runs,total_walks,total_strikeouts,total_home_runs_allowed,total_hit_batsmen,wins,losses,saves,holds,blown_saves,avg_innings_per_game,avg_hits_per_game,avg_runs_per_game,avg_earned_runs_per_game,avg_walks_per_game,avg_strikeouts_per_game,season_era,season_whip,k_per_9,bb_per_9,k_bb_ratio,hr_per_9,h_per_9,batting_avg_against,fip,win_percentage,quality_start_pct,total_pitches,total_strikes_thrown,strike_percentage,avg_pitches_per_game,games_started_approx,innings_per_start,strikeouts_per_walk,lob_pct,era_minus_fip,pitches_per_inning,swstr_pct,is_reliever,save_conversion_rate
667755,José Soriano,José,Soriano,R,2024,22,110.2,91,50,43,45,97,8,0,0,0,0,0,0,5.01,4.14,2.27,1.95,2.05,4.41,3.51,1.23,7.92,3.68,2.16,0.65,7.43,0.216,3.61,,40.9,469,348,74.2,21.32,22,5.01,2.16,68.9,-0.1,4.26,62.0,0,
808967,Yoshinobu Yamamoto,Yoshinobu,Yamamoto,R,2024,22,107.5,90,40,38,28,120,10,0,0,0,0,0,0,4.89,4.09,1.82,1.73,1.27,5.45,3.18,1.1,10.05,2.34,4.29,0.84,7.53,0.218,2.96,,36.4,443,354,79.9,20.14,22,4.89,4.29,75.0,0.22,4.12,81.3,0,
663855,Jordan Hicks,Jordan,Hicks,R,2024,29,107.1,112,54,50,47,96,12,0,0,0,0,0,0,3.69,3.86,1.86,1.72,1.62,3.31,4.2,1.48,8.07,3.95,2.04,1.01,9.41,0.258,4.18,,10.3,481,374,77.8,16.59,29,3.69,2.04,73.8,0.02,4.49,59.9,0,
628317,Kenta Maeda,Kenta,Maeda,R,2024,28,105.8,124,80,76,31,96,22,0,0,0,0,0,0,3.78,4.43,2.86,2.71,1.11,3.43,6.47,1.47,8.17,2.64,3.1,1.87,10.55,0.281,4.97,,7.1,486,381,78.4,17.36,28,3.78,3.1,60.4,1.5,4.59,59.3,0,
608344,Cole Irvin,Cole,Irvin,L,2024,29,105.4,132,71,63,29,78,18,0,0,0,0,0,0,3.63,4.55,2.45,2.17,1.0,2.69,5.38,1.53,6.66,2.48,2.69,1.54,11.27,0.295,4.77,,13.8,494,370,74.9,17.03,29,3.63,2.69,66.3,0.61,4.69,47.4,0,
641302,Tyler Alexander,Tyler,Alexander,L,2024,23,103.7,110,61,61,24,90,23,0,0,0,0,0,0,4.51,4.78,2.65,2.65,1.04,3.91,5.29,1.29,7.81,2.08,3.75,2.0,9.55,0.261,5.04,,8.7,455,356,78.2,19.78,23,4.51,3.75,71.7,0.25,4.39,59.3,0,
570632,José Ureña,José,Ureña,R,2024,33,102.7,105,51,46,39,70,13,0,0,0,0,0,0,3.11,3.18,1.55,1.39,1.18,2.12,4.03,1.4,6.13,3.42,1.79,1.14,9.2,0.254,4.62,,9.1,464,350,75.4,14.06,33,3.11,1.79,73.9,-0.59,4.52,45.3,0,
605483,Blake Snell,Blake,Snell,L,2024,20,102.6,65,38,36,44,145,6,0,0,0,0,0,0,5.13,3.25,1.9,1.8,2.2,7.25,3.16,1.06,12.72,3.86,3.3,0.53,5.7,0.174,2.42,,50.0,419,360,85.9,20.95,20,5.13,3.3,70.6,0.74,4.08,103.8,0,
670102,Bowden Francis,Robert,Francis,R,2024,27,101.8,74,41,38,22,92,17,0,0,0,0,0,0,3.77,2.74,1.52,1.41,0.81,3.41,3.36,0.94,8.13,1.94,4.18,1.5,6.54,0.195,4.21,,25.9,408,319,78.2,15.11,27,3.77,4.18,76.2,-0.85,4.01,67.6,0,
471911,Carlos Carrasco,Carlos,Carrasco,R,2024,21,101.1,112,68,65,33,89,19,0,0,0,0,0,0,4.81,5.33,3.24,3.1,1.57,4.24,5.79,1.43,7.92,2.94,2.7,1.69,9.97,0.27,4.86,,19.0,449,337,75.1,21.38,21,4.81,2.7,65.0,0.93,4.44,59.5,0,
605397,Joe Musgrove,Joseph,Musgrove,R,2024,20,100.3,95,45,44,23,105,14,0,0,0,0,0,0,5.01,4.75,2.25,2.2,1.15,5.25,3.95,1.18,9.42,2.06,4.57,1.26,8.52,0.24,3.61,,50.0,426,343,80.5,21.3,20,5.01,4.57,74.2,0.34,4.25,73.9,0,
592351,Jon Gray,Jonathan,Gray,R,2024,23,99.4,107,54,51,28,86,11,0,0,0,0,0,0,4.32,4.65,2.35,2.22,1.22,3.74,4.62,1.36,7.79,2.54,3.07,1.0,9.69,0.264,3.75,,30.4,439,340,77.4,19.09,23,4.32,3.07,67.7,0.87,4.42,58.8,0,
669060,Bryse Wilson,Bryse,Wilson,R,2024,34,99.3,102,49,47,31,82,20,0,0,0,0,0,0,2.92,3.0,1.44,1.38,0.91,2.41,4.26,1.34,7.43,2.81,2.65,1.81,9.24,0.255,5.1,,8.8,442,339,76.7,13.0,0,,2.65,80.0,-0.84,4.45,55.7,1,
663554,Casey Mize,Casey,Mize,R,2024,22,99.3,121,57,51,29,78,11,0,0,0,0,0,0,4.51,5.5,2.59,2.32,1.32,3.55,4.62,1.51,7.07,2.63,2.69,1.0,10.97,0.289,3.95,,27.3,454,361,79.5,20.64,22,4.51,2.69,69.1,0.67,4.57,51.5,0,
672456,Keider Montero,Keider,Montero,R,2024,21,99.0,101,54,52,31,80,19,0,0,0,0,0,0,4.71,4.81,2.57,2.48,1.48,3.81,4.73,1.33,7.27,2.82,2.58,1.73,9.18,0.254,5.02,,19.0,424,331,78.1,20.19,21,4.71,2.58,74.0,-0.29,4.28,56.6,0,
572020,James Paxton,James,Paxton,L,2024,21,97.3,95,53,49,50,73,12,0,0,0,0,0,0,4.63,4.52,2.52,2.33,2.38,3.48,4.53,1.49,6.75,4.62,1.46,1.11,8.79,0.246,4.84,,33.3,437,331,75.7,20.81,21,4.63,1.46,71.8,-0.31,4.49,50.1,0,
681867,Cooper Criswell,Cooper,Criswell,R,2024,26,96.3,103,52,45,31,73,10,0,0,0,0,0,0,3.7,3.96,2.0,1.73,1.19,2.81,4.21,1.39,6.82,2.9,2.35,0.93,9.63,0.263,4.0,,3.8,425,349,82.1,16.35,26,3.7,2.35,68.3,0.21,4.41,51.5,0,
681190,Randy Vásquez,Randy,Vásquez,R,2024,21,96.2,119,56,53,29,63,13,0,0,0,0,0,0,4.58,5.67,2.67,2.52,1.38,3.0,4.96,1.54,5.89,2.71,2.17,1.22,11.13,0.292,4.55,,28.6,436,340,78.0,20.76,21,4.58,2.17,70.9,0.41,4.53,43.3,0,
665795,Edward Cabrera,Edward,Cabrera,R,2024,20,94.0,82,60,53,50,107,15,0,0,0,0,0,0,4.7,4.1,3.0,2.65,2.5,5.35,5.07,1.4,10.24,4.79,2.14,1.44,7.85,0.225,4.59,,25.0,420,346,82.4,21.0,20,4.7,2.14,64.9,0.48,4.47,76.4,0,
671106,Logan Allen,Logan,Allen,L,2024,20,93.6,113,63,62,41,79,22,0,0,0,0,0,0,4.68,5.65,3.15,3.1,2.05,3.95,5.96,1.65,7.6,3.94,1.93,2.12,10.87,0.287,5.88,,25.0,433,330,76.2,21.65,20,4.68,1.93,73.9,0.08,4.63,54.7,0,
506433,Yu Darvish,Yu,Darvish,R,2024,18,93.0,71,35,33,25,85,14,0,0,0,0,0,0,5.17,3.94,1.94,1.83,1.39,4.72,3.19,1.03,8.23,2.42,3.4,1.35,6.87,0.203,4.14,,38.9,381,297,78.0,21.17,18,5.17,3.4,79.8,-0.95,4.1,66.9,0,
657376,Clarke Schmidt,Clarke,Schmidt,R,2024,19,92.9,82,38,34,37,102,10,0,0,0,0,0,0,4.89,4.32,2.0,1.79,1.95,5.37,3.29,1.28,9.88,3.58,2.76,0.97,7.94,0.227,3.6,,10.5,409,337,82.4,21.53,19,4.89,2.76,77.1,-0.31,4.4,74.8,0,
642232,Ryan Yarbrough,Ryan,Yarbrough,L,2024,44,91.9,70,36,35,32,65,11,0,0,0,0,0,0,2.09,1.59,0.82,0.8,0.73,1.48,3.43,1.11,6.37,3.13,2.03,1.08,6.86,0.202,4.39,,0.0,400,309,77.2,9.09,0,,2.03,76.2,-0.96,4.35,48.8,1,
641540,Dane Dunning,Dane,Dunning,R,2024,26,90.8,97,60,56,40,91,18,0,0,0,0,0,0,3.49,3.73,2.31,2.15,1.54,3.5,5.55,1.51,9.02,3.96,2.27,1.78,9.61,0.263,5.09,,7.7,421,323,76.7,16.19,26,3.49,2.27,68.9,0.46,4.64,64.8,0,
663947,Tyler Holton,Weston,Holton,L,2024,71,88.8,60,27,25,17,83,8,0,0,0,0,0,0,1.25,0.85,0.38,0.35,0.24,1.17,2.53,0.87,8.41,1.72,4.88,0.81,6.08,0.184,3.08,,0.0,378,307,81.2,5.32,0,,4.88,76.0,-0.55,4.26,65.9,1,
434378,Justin Verlander,Justin,Verlander,R,2024,17,88.7,98,56,55,27,74,15,0,0,0,0,0,0,5.22,5.76,3.29,3.24,1.59,4.35,5.58,1.41,7.51,2.74,2.74,1.52,9.94,0.269,4.64,,35.3,398,311,78.1,23.41,17,5.22,2.74,66.3,0.94,4.49,55.8,0,
621111,Walker Buehler,Walker,Buehler,R,2024,20,88.7,101,58,51,33,77,17,0,0,0,0,0,0,4.44,5.05,2.9,2.55,1.65,3.85,5.17,1.51,7.81,3.35,2.33,1.72,10.25,0.275,5.07,,15.0,408,325,79.7,20.4,20,4.44,2.33,69.0,0.1,4.6,56.6,0,
686730,Carson Spiers,William,Spiers,R,2024,22,87.4,112,59,55,27,80,20,0,0,0,0,0,0,3.97,5.09,2.68,2.5,1.23,3.64,5.66,1.59,8.24,2.78,2.96,2.06,11.53,0.299,5.27,,9.1,410,331,80.7,18.64,22,3.97,2.96,72.1,0.39,4.69,58.5,0,
687792,DJ Herz,Davidjohn,Herz,L,2024,20,87.4,77,45,41,36,108,11,0,0,0,0,0,0,4.37,3.85,2.25,2.05,1.8,5.4,4.22,1.29,11.12,3.71,3.0,1.13,7.93,0.227,3.6,,10.0,388,315,81.2,19.4,20,4.37,3.0,69.7,0.62,4.44,83.5,0,
596133,Luke Weaver,Luke,Weaver,R,2024,74,87.2,60,31,30,28,119,12,0,0,0,0,0,0,1.18,0.81,0.42,0.41,0.38,1.61,3.1,1.01,12.28,2.89,4.25,1.24,6.19,0.187,3.22,,0.0,387,313,80.9,5.23,0,,4.25,80.1,-0.12,4.44,92.2,1,
663978,Chris Paddack,Christopher,Paddack,R,2024,17,86.0,102,50,49,21,79,14,0,0,0,0,0,0,5.06,6.0,2.94,2.88,1.24,4.65,5.13,1.43,8.27,2.2,3.76,1.47,10.67,0.283,4.21,,23.5,384,292,76.0,22.59,17,5.06,3.76,70.6,0.92,4.47,61.7,0,
672282,Reid Detmers,Reid,Detmers,L,2024,17,85.7,98,67,65,38,109,18,0,0,0,0,0,0,5.04,5.76,3.94,3.82,2.24,6.41,6.83,1.59,11.45,3.99,2.87,1.89,10.29,0.276,4.72,,23.5,392,331,84.4,23.06,17,5.04,2.87,62.3,2.11,4.57,83.4,0,
677960,Ryan Weathers,Ryan,Weathers,L,2024,16,85.5,78,39,35,24,80,11,0,0,0,0,0,0,5.34,4.88,2.44,2.19,1.5,5.0,3.68,1.19,8.42,2.53,3.33,1.16,8.21,0.233,3.84,,43.8,368,272,73.9,23.0,16,5.34,3.33,72.7,-0.16,4.3,65.2,0,
641712,Dakota Hudson,Dakota,Hudson,R,2024,18,84.8,99,66,61,50,49,11,0,0,0,0,0,0,4.71,5.5,3.67,3.39,2.78,2.72,6.47,1.76,5.2,5.31,0.98,1.17,10.51,0.28,5.5,,22.2,406,299,73.6,22.56,18,4.71,0.98,62.1,0.97,4.79,36.2,0,
684320,Yariel Rodríguez,Yariel,Rodriguez,R,2024,21,82.7,74,46,43,40,85,11,0,0,0,0,0,0,3.94,3.52,2.19,2.05,1.9,4.05,4.68,1.38,9.25,4.35,2.13,1.2,8.05,0.23,4.32,,9.5,370,304,82.2,17.62,21,3.94,2.13,69.0,0.36,4.47,68.9,0,
661403,Emmanuel Clase,Emmanuel,Clase,R,2024,82,82.4,52,18,13,11,76,5,0,0,0,0,0,0,1.0,0.63,0.22,0.16,0.13,0.93,1.42,0.76,8.3,1.2,6.91,0.55,5.68,0.174,2.54,,0.0,312,239,76.6,3.8,0,,6.91,80.4,-1.12,3.79,73.1,1,
608334,Carson Fulmer,Carson,Fulmer,R,2024,37,81.3,81,45,40,40,81,11,0,0,0,0,0,0,2.2,2.19,1.22,1.08,1.08,2.19,4.43,1.49,8.97,4.43,2.02,1.22,8.97,0.249,4.44,,5.4,380,302,79.5,10.27,0,,2.02,72.0,-0.01,4.67,63.9,1,
548389,Ross Stripling,Thomas,Stripling,R,2024,22,80.9,109,65,57,22,49,7,0,0,0,0,0,0,3.68,4.95,2.95,2.59,1.0,2.23,6.34,1.62,5.45,2.45,2.23,0.78,12.13,0.31,3.93,,9.1,381,293,76.9,17.32,22,3.68,2.23,54.5,2.41,4.71,38.6,0,
656731,Tylor Megill,Tylor,Megill,R,2024,18,80.7,76,44,40,37,96,10,0,0,0,0,0,0,4.48,4.22,2.44,2.22,2.06,5.33,4.46,1.4,10.71,4.13,2.59,1.12,8.48,0.239,3.81,,16.7,364,290,79.7,20.22,18,4.48,2.59,69.7,0.65,4.51,79.1,0,
592836,Taijuan Walker,Taijuan,Walker,R,2024,19,80.4,107,68,66,37,58,24,0,0,0,0,0,0,4.23,5.63,3.58,3.47,1.95,3.05,7.39,1.79,6.49,4.14,1.57,2.69,11.98,0.307,7.02,,10.5,383,297,77.5,20.16,19,4.23,1.57,68.8,0.37,4.76,45.4,0,
682610,Roddery Muñoz,Roddery,Muñoz,R,2024,18,80.1,89,66,60,42,70,26,0,0,0,0,0,0,4.45,4.94,3.67,3.33,2.33,3.89,6.74,1.64,7.87,4.72,1.67,2.92,10.0,0.27,7.24,,11.1,380,288,75.8,21.11,18,4.45,1.67,68.7,-0.5,4.74,55.3,0,
571882,Derek Law,Derek,Law,R,2024,75,78.1,82,31,26,24,76,7,0,0,0,0,0,0,1.04,1.09,0.41,0.35,0.32,1.01,3.0,1.36,8.76,2.77,3.17,0.81,9.45,0.259,3.34,,0.0,365,285,78.1,4.87,0,,3.17,78.0,-0.34,4.67,62.5,1,
669358,Shane Baz,Shane,Baz,R,2024,14,77.7,57,28,27,27,69,9,0,0,0,0,0,0,5.55,4.07,2.0,1.93,1.93,4.93,3.13,1.08,7.99,3.13,2.56,1.04,6.6,0.196,3.97,,57.1,319,241,75.5,22.79,14,5.55,2.56,78.4,-0.84,4.11,64.9,0,
663776,Patrick Sandoval,Patrick,Sandoval,L,2024,16,77.1,85,49,45,35,81,8,0,0,0,0,0,0,4.82,5.31,3.06,2.81,2.19,5.06,5.25,1.56,9.46,4.09,2.31,0.93,9.92,0.269,3.81,,25.0,353,290,82.2,22.06,16,4.82,2.31,65.3,1.44,4.58,68.8,0,
676130,José Buttó,José,Buttó,R,2024,36,76.8,47,27,26,41,87,8,0,0,0,0,0,0,2.13,1.31,0.75,0.72,1.14,2.42,3.05,1.15,10.2,4.8,2.12,0.94,5.51,0.169,3.89,,8.3,328,259,79.0,9.11,0,,2.12,79.4,-0.84,4.27,79.6,1,
700249,Cade Povich,Cade,Povich,L,2024,16,76.4,80,49,46,34,69,12,0,0,0,0,0,0,4.78,5.0,3.06,2.88,2.13,4.31,5.42,1.49,8.13,4.01,2.03,1.41,9.42,0.259,4.77,,18.8,352,285,81.0,22.0,16,4.78,2.03,66.9,0.65,4.61,58.8,0,
647336,Michael Soroka,Michael,Soroka,R,2024,25,76.4,66,49,42,44,84,13,0,0,0,0,0,0,3.06,2.64,1.96,1.68,1.76,3.36,4.95,1.44,9.9,5.18,1.91,1.53,7.77,0.224,4.94,,4.0,349,271,77.7,13.96,25,3.06,1.91,66.4,0.01,4.57,72.2,0,
658648,Pedro Avila,Pedro,Avila,R,2024,57,76.4,73,38,35,38,85,8,0,0,0,0,0,0,1.34,1.28,0.67,0.61,0.67,1.49,4.12,1.45,10.01,4.48,2.24,0.94,8.6,0.242,3.83,,0.0,367,290,79.0,6.44,0,,2.24,73.1,0.29,4.8,69.5,1,
668909,Gavin Williams,Gavin,Williams,R,2024,17,76.0,75,45,44,32,83,9,0,0,0,0,0,0,4.47,4.41,2.65,2.59,1.88,4.88,5.21,1.41,9.83,3.79,2.59,1.07,8.88,0.248,3.82,,17.6,343,281,81.9,20.18,17,4.47,2.59,65.7,1.39,4.51,72.6,0,
592094,Jason Adam,Jason,Adam,R,2024,79,75.5,44,22,18,23,87,6,0,0,0,0,0,0,0.96,0.56,0.28,0.23,0.29,1.1,2.15,0.89,10.37,2.74,3.78,0.72,5.25,0.163,2.84,,0.0,304,246,80.9,3.85,0,,3.78,76.8,-0.69,4.03,85.9,1,
669461,Matthew Liberatore,Matthew,Liberatore,L,2024,60,74.8,81,44,42,28,76,11,0,0,0,0,0,0,1.25,1.35,0.73,0.7,0.47,1.27,5.05,1.46,9.14,3.37,2.71,1.32,9.75,0.265,4.2,,1.7,358,268,74.9,5.97,0,,2.71,69.4,0.85,4.79,63.7,1,
650556,Bryan Abreu,Bryan,Abreu,R,2024,80,74.6,61,29,29,35,105,9,0,0,0,0,0,0,0.93,0.76,0.36,0.36,0.44,1.31,3.5,1.29,12.67,4.22,3.0,1.09,7.36,0.214,3.36,,0.0,337,280,83.1,4.21,0,,3.0,80.3,0.14,4.52,93.5,1,
689017,Landon Knack,Landon,Knack,R,2024,18,74.6,66,34,34,22,74,16,0,0,0,0,0,0,4.14,3.67,1.89,1.89,1.22,4.11,4.1,1.18,8.93,2.65,3.36,1.93,7.96,0.228,4.89,,11.1,319,252,79.0,17.72,18,4.14,3.36,82.3,-0.79,4.28,69.6,0,
621112,Paul Blackburn,Paul,Blackburn,R,2024,14,74.4,76,41,39,21,59,12,0,0,0,0,0,0,5.31,5.43,2.93,2.79,1.5,4.21,4.72,1.3,7.14,2.54,2.81,1.45,9.19,0.254,4.56,,50.0,318,243,76.4,22.71,14,5.31,2.81,69.8,0.16,4.27,55.7,0,
668933,Graham Ashcraft,Douglas,Ashcraft,R,2024,15,74.3,89,50,45,27,57,11,0,0,0,0,0,0,4.95,5.93,3.33,3.0,1.8,3.8,5.45,1.56,6.9,3.27,2.11,1.33,10.78,0.285,4.68,,20.0,350,273,78.0,23.33,15,4.95,2.11,65.6,0.77,4.71,48.9,0,
683769,Hunter Gaddis,Hunter,Gaddis,R,2024,86,74.3,51,23,17,19,78,6,0,0,0,0,0,0,0.86,0.59,0.27,0.2,0.22,0.91,2.06,0.94,9.45,2.3,4.11,0.73,6.18,0.186,2.92,,0.0,314,264,84.1,3.65,0,,4.11,76.3,-0.86,4.23,74.5,1,
677944,Slade Cecconi,Slade,Cecconi,R,2024,20,74.2,92,57,57,17,64,16,0,0,0,0,0,0,3.71,4.6,2.85,2.85,0.85,3.2,6.91,1.47,7.76,2.06,3.76,1.94,11.16,0.292,4.97,,15.0,338,264,78.1,16.9,20,3.71,3.76,60.0,1.94,4.56,56.8,0,
674003,Cody Bradford,Cody,Bradford,L,2024,14,74.0,64,32,30,13,70,10,0,0,0,0,0,0,5.29,4.57,2.29,2.14,0.93,5.0,3.65,1.04,8.51,1.58,5.38,1.22,7.78,0.224,3.59,,57.1,309,251,81.2,22.07,14,5.29,5.38,71.4,0.06,4.18,68.0,0,
676254,Ryan Walker,Ryan,Walker,R,2024,76,73.7,50,19,17,18,99,5,0,0,0,0,0,0,0.97,0.66,0.25,0.22,0.24,1.3,2.08,0.92,12.09,2.2,5.5,0.61,6.11,0.184,2.13,,0.0,310,254,81.9,4.08,0,,5.5,80.3,-0.05,4.21,95.8,1,
663474,Triston McKenzie,Triston,McKenzie,R,2024,16,73.1,69,46,43,49,74,19,0,0,0,0,0,0,4.57,4.31,2.88,2.69,3.06,4.63,5.29,1.61,9.11,6.03,1.51,2.34,8.5,0.239,6.57,,18.8,341,245,71.8,21.31,16,4.57,1.51,78.8,-1.28,4.66,65.1,0,
518876,Merrill Kelly,Kenneth,Kelly,R,2024,13,72.5,67,35,33,19,63,11,0,0,0,0,0,0,5.58,5.15,2.69,2.54,1.46,4.85,4.1,1.19,7.82,2.36,3.32,1.37,8.32,0.236,4.22,,38.5,301,235,78.1,23.15,13,5.58,3.32,72.2,-0.12,4.15,62.8,0,
663546,Sean Hjelle,Sean,Hjelle,R,2024,58,72.5,84,37,35,14,75,10,0,0,0,0,0,0,1.25,1.45,0.64,0.6,0.24,1.29,4.34,1.35,9.31,1.74,5.36,1.24,10.43,0.279,3.5,,0.0,337,275,81.6,5.81,0,,5.36,72.6,0.84,4.65,66.8,1,
605452,Joe Ross,Joseph,Ross,R,2024,27,72.4,72,35,31,30,66,7,0,0,0,0,0,0,2.68,2.67,1.3,1.15,1.11,2.44,3.85,1.41,8.2,3.73,2.2,0.87,8.95,0.249,3.88,,7.4,328,252,76.8,12.15,0,,2.2,72.7,-0.03,4.53,60.4,1,
670174,Josh Winckowski,Joshua,Winckowski,R,2024,39,71.8,80,43,35,26,60,10,0,0,0,0,0,0,1.84,2.05,1.1,0.9,0.67,1.54,4.39,1.48,7.52,3.26,2.31,1.25,10.03,0.271,4.43,,2.6,336,263,78.3,8.62,0,,2.31,68.5,-0.04,4.68,53.6,1,
656945,Tanner Scott,Tanner,Scott,L,2024,77,71.4,46,19,14,38,91,3,0,0,0,0,0,0,0.93,0.6,0.25,0.18,0.49,1.18,1.76,1.18,11.47,4.79,2.39,0.38,5.8,0.177,2.79,,0.0,316,258,81.6,4.1,0,,2.39,81.5,-1.03,4.43,86.4,1,
623352,Josh Hader,Josh,Hader,L,2024,73,71.3,46,33,30,27,108,11,0,0,0,0,0,0,0.98,0.63,0.45,0.41,0.37,1.48,3.79,1.02,13.63,3.41,4.0,1.39,5.81,0.177,3.31,,0.0,293,253,86.3,4.01,0,,4.0,69.4,0.48,4.11,110.6,1,
656629,Michael Kopech,Michael,Kopech,R,2024,76,71.3,48,29,28,41,98,9,0,0,0,0,0,0,0.94,0.63,0.38,0.37,0.54,1.29,3.53,1.25,12.37,5.18,2.39,1.14,6.06,0.183,3.82,,0.0,318,261,82.1,4.18,0,,2.39,78.5,-0.29,4.46,92.5,1,
671922,Cade Smith,Cade,Smith,R,2024,83,71.1,56,20,20,19,119,2,0,0,0,0,0,0,0.86,0.67,0.24,0.24,0.23,1.43,2.53,1.05,15.06,2.41,6.26,0.25,7.09,0.208,1.02,,0.0,326,278,85.3,3.93,0,,6.26,76.2,1.51,4.59,109.5,1,
592866,Trevor Williams,Trevor,Williams,R,2024,14,70.5,57,18,16,20,66,4,0,0,0,0,0,0,5.04,4.07,1.29,1.14,1.43,4.71,2.04,1.09,8.43,2.55,3.3,0.51,7.28,0.212,2.92,,7.1,285,233,81.8,20.36,14,5.04,3.3,82.6,-0.88,4.04,69.5,0,
663687,Hogan Harris,Hogan,Harris,L,2024,20,70.0,64,28,22,33,61,6,0,0,0,0,0,0,3.5,3.2,1.4,1.1,1.65,3.05,2.83,1.39,7.84,4.24,1.85,0.77,8.23,0.234,3.99,,15.0,307,247,80.5,15.35,20,3.5,1.85,77.9,-1.16,4.39,59.6,0,
806185,Hayden Birdsong,Hayden,Birdsong,R,2024,16,69.2,57,39,38,43,88,11,0,0,0,0,0,0,4.33,3.56,2.44,2.38,2.69,5.5,4.94,1.45,11.45,5.59,2.05,1.43,7.41,0.215,4.59,,6.3,317,266,83.9,19.81,16,4.33,2.05,72.1,0.35,4.58,83.3,0,
621389,Ty Blach,Tyson,Blach,L,2024,20,69.0,103,55,55,18,36,17,0,0,0,0,0,0,3.45,5.15,2.75,2.75,0.9,1.8,7.17,1.75,4.7,2.35,2.0,2.22,13.43,0.332,6.14,,10.0,330,247,74.8,16.5,20,3.45,2.0,67.9,1.03,4.78,32.7,0,
543859,Michael Tonkin,Michael,Tonkin,R,2024,56,68.6,69,43,32,30,85,6,0,0,0,0,0,0,1.22,1.23,0.77,0.57,0.54,1.52,4.2,1.44,11.15,3.94,2.83,0.79,9.05,0.251,3.17,,0.0,340,278,81.8,6.07,0,,2.83,61.8,1.03,4.96,75.0,1,
694363,Jared Shuster,Jared,Shuster,L,2024,39,68.2,74,38,35,33,56,9,0,0,0,0,0,0,1.75,1.9,0.97,0.9,0.85,1.44,4.62,1.57,7.39,4.35,1.7,1.19,9.77,0.266,4.72,,0.0,322,248,77.0,8.26,0,,1.7,73.1,-0.1,4.72,52.2,1,
669211,Keegan Akin,Keegan,Akin,L,2024,67,67.9,55,31,29,20,97,9,0,0,0,0,0,0,1.01,0.82,0.46,0.43,0.3,1.45,3.84,1.1,12.86,2.65,4.85,1.19,7.29,0.213,2.95,,0.0,316,260,82.3,4.72,0,,4.85,70.5,0.89,4.65,92.1,1,
628452,Raisel Iglesias,Raisel,Iglesias,R,2024,66,67.7,38,19,15,13,68,4,0,0,0,0,0,0,1.03,0.58,0.29,0.23,0.2,1.03,1.99,0.75,9.04,1.73,5.23,0.53,5.05,0.158,2.54,,0.0,259,200,77.2,3.92,0,,5.23,70.5,-0.55,3.83,78.8,1,
502085,David Robertson,David,Robertson,R,2024,67,67.1,51,21,20,26,99,5,0,0,0,0,0,0,1.0,0.76,0.31,0.3,0.39,1.48,2.68,1.15,13.28,3.49,3.81,0.67,6.84,0.202,2.38,,0.0,297,247,83.2,4.43,0,,3.81,80.0,0.3,4.43,100.0,1,
605288,Adrian Houser,Adrian,Houser,R,2024,23,67.0,74,48,45,32,45,8,0,0,0,0,0,0,2.91,3.22,2.09,1.96,1.39,1.96,6.04,1.58,6.04,4.3,1.41,1.07,9.94,0.269,4.84,,0.0,311,233,74.9,13.52,0,,1.41,61.2,1.2,4.64,43.4,1,
643377,Griffin Jax,James,Jax,R,2024,72,66.8,47,19,16,15,95,4,0,0,0,0,0,0,0.93,0.65,0.26,0.22,0.21,1.32,2.16,0.93,12.8,2.02,6.33,0.54,6.33,0.19,1.81,,0.0,277,230,83.0,3.85,0,,6.33,76.2,0.35,4.15,102.9,1,
621383,Tanner Banks,Tanner,Banks,L,2024,63,66.8,68,41,32,25,80,6,0,0,0,0,0,0,1.06,1.08,0.65,0.51,0.4,1.27,4.31,1.39,10.78,3.37,3.2,0.81,9.16,0.253,3.1,,0.0,316,239,75.6,5.02,0,,3.2,61.5,1.21,4.73,75.9,1,
678368,Valente Bellozo,Valente,Bellozo,R,2024,13,66.8,69,31,28,21,44,15,0,0,0,0,0,0,5.14,5.31,2.38,2.15,1.62,3.38,3.77,1.35,5.93,2.83,2.1,2.02,9.3,0.256,5.74,,15.4,295,218,73.9,22.69,13,5.14,2.1,85.5,-1.97,4.42,44.7,0,
641729,Joe Jiménez,Joe,Jiménez,R,2024,69,66.4,42,19,17,24,83,2,0,0,0,0,0,0,0.96,0.61,0.28,0.25,0.35,1.2,2.3,0.99,11.25,3.25,3.46,0.27,5.69,0.174,2.18,,0.0,281,231,82.2,4.07,0,,3.46,74.4,0.12,4.23,88.6,1,
679885,Justin Martinez,Justin,Martinez,R,2024,63,65.9,58,25,19,34,91,2,0,0,0,0,0,0,1.05,0.92,0.4,0.3,0.54,1.44,2.59,1.4,12.43,4.64,2.68,0.27,7.92,0.227,2.38,,0.0,309,239,77.3,4.9,0,,2.68,75.1,0.21,4.69,88.3,1,
643511,Tyler Rogers,Tyler,Rogers,R,2024,76,65.9,62,19,19,6,51,7,0,0,0,0,0,0,0.87,0.82,0.25,0.25,0.08,0.67,2.59,1.03,6.97,0.82,8.5,0.96,8.47,0.239,3.31,,0.0,291,224,77.0,3.83,0,,8.5,84.2,-0.72,4.42,52.6,1,
